172.16.0.1-192.168.10.50-37022-80-6,172.16.0.1,37022,192.168.10.50,80,6,5/7/2017 10:59,1998,5,0,0,0,0,0,0,0,0,0,0,0,0,2502.502503,499.5,572.7387421,999,3,1998,499.5,572.7387421,999,3,0,0,0,0,0,0,0,0,0,160,0,2502.502503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37014-80-6,172.16.0.1,37014,192.168.10.50,80,6,5/7/2017 10:59,1009,6,0,0,0,0,0,0,0,0,0,0,0,0,5946.481665,201.8,446.7675011,1001,1,1009,201.8,446.7675011,1001,1,0,0,0,0,0,0,0,0,0,192,0,5946.481665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,192,0,0,0,0,0,0,6,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37026-80-6,172.16.0.1,37026,192.168.10.50,80,6,5/7/2017 10:59,13008,3,1,18,0,6,6,6,0,0,0,0,0,1383.763838,307.503075,4336,7479.879611,12973,1,13008,6504,9196.630796,13007,1,0,0,0,0,0,0,0,0,0,60,32,230.6273063,76.87576876,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6,6,0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37028-80-6,172.16.0.1,37028,192.168.10.50,80,6,5/7/2017 10:59,1001,4,0,6,0,6,0,1.5,3,0,0,0,0,5994.005994,3996.003996,333.6666667,573.5994537,996,1,1001,333.6666667,573.5994537,996,1,0,0,0,0,0,0,0,0,0,116,0,3996.003996,0,0,6,1.2,2.683281573,7.2,0,0,0,0,1,0,0,0,0,1.5,1.5,0,116,0,0,0,0,0,0,4,6,0,0,274,-1,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37032-80-6,172.16.0.1,37032,192.168.10.50,80,6,5/7/2017 10:59,2,4,0,6,0,6,0,1.5,3,0,0,0,0,3000000,2000000,0.666666667,0.577350269,1,0,2,0.666666667,0.577350269,1,0,0,0,0,0,0,0,0,0,0,116,0,2000000,0,0,6,1.2,2.683281573,7.2,0,0,0,0,1,0,0,0,0,1.5,1.5,0,116,0,0,0,0,0,0,4,6,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37034-80-6,172.16.0.1,37034,192.168.10.50,80,6,5/7/2017 10:59,12998,2,1,12,0,6,6,6,0,0,0,0,0,923.2189568,230.8047392,6499,9118.84905,12947,51,12998,12998,0,12998,12998,0,0,0,0,0,0,0,0,0,40,32,153.8698261,76.93491306,0,6,4.5,3,9,1,0,0,0,0,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37036-80-6,172.16.0.1,37036,192.168.10.50,80,6,5/7/2017 10:59,1989,6,0,6,0,6,0,1,2.449489743,0,0,0,0,3016.591252,3016.591252,397.8,885.5951106,1982,1,1989,397.8,885.5951106,1982,1,0,0,0,0,0,0,0,0,0,180,0,3016.591252,0,0,6,0.857142857,2.267786838,5.142857143,0,0,0,0,1,0,0,0,0,1,1,0,180,0,0,0,0,0,0,6,6,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37030-80-6,172.16.0.1,37030,192.168.10.50,80,6,5/7/2017 10:59,12997,3,1,18,0,6,6,6,0,0,0,0,0,1384.934985,307.76333,4332.333333,7476.123684,12965,1,12997,6498.5,9188.852622,12996,1,0,0,0,0,0,0,0,0,0,60,32,230.8224975,76.9408325,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6,6,0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37040-80-6,172.16.0.1,37040,192.168.10.50,80,6,5/7/2017 10:59,995,5,0,0,0,0,0,0,0,0,0,0,0,0,5025.125628,248.75,492.8342351,988,1,995,248.75,492.8342351,988,1,0,0,0,0,0,0,0,0,0,160,0,5025.125628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37042-80-6,172.16.0.1,37042,192.168.10.50,80,6,5/7/2017 10:59,12974,2,1,12,0,6,6,6,0,0,0,0,0,924.9267766,231.2316942,6487,9101.878487,12923,51,12974,12974,0,12974,12974,0,0,0,0,0,0,0,0,0,40,32,154.1544628,77.07723139,0,6,4.5,3,9,1,0,0,0,0,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37044-80-6,172.16.0.1,37044,192.168.10.50,80,6,5/7/2017 10:59,995,4,0,0,0,0,0,0,0,0,0,0,0,0,4020.100503,331.6666667,571.0002919,991,1,995,331.6666667,571.0002919,991,1,0,0,0,0,0,0,0,0,0,128,0,4020.100503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,0,0,0,4,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37046-80-6,172.16.0.1,37046,192.168.10.50,80,6,5/7/2017 10:59,1006,5,0,0,0,0,0,0,0,0,0,0,0,0,4970.178926,251.5,497.6682295,998,1,1006,251.5,497.6682295,998,1,0,0,0,0,0,0,0,0,0,160,0,4970.178926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37048-80-6,172.16.0.1,37048,192.168.10.50,80,6,5/7/2017 10:59,979,4,0,0,0,0,0,0,0,0,0,0,0,0,4085.801839,326.3333333,560.8977922,974,1,979,326.3333333,560.8977922,974,1,0,0,0,0,0,0,0,0,0,128,0,4085.801839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37052-80-6,172.16.0.1,37052,192.168.10.50,80,6,5/7/2017 10:59,1997,5,0,6,0,6,0,1.2,2.683281573,0,0,0,0,3004.50676,2503.755633,499.25,573.1447607,1010,1,1997,499.25,573.1447607,1010,1,0,0,0,0,0,0,0,0,0,148,0,2503.755633,0,0,6,1,2.449489743,6,0,0,0,0,1,0,0,0,0,1.2,1.2,0,148,0,0,0,0,0,0,5,6,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37054-80-6,172.16.0.1,37054,192.168.10.50,80,6,5/7/2017 10:59,5,4,0,0,0,0,0,0,0,0,0,0,0,0,800000,1.666666667,1.154700538,3,1,5,1.666666667,1.154700538,3,1,0,0,0,0,0,0,0,0,0,128,0,800000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37056-80-6,172.16.0.1,37056,192.168.10.50,80,6,5/7/2017 10:59,1995,6,0,0,0,0,0,0,0,0,0,0,0,0,3007.518797,399,542.7536273,1004,1,1995,399,542.7536273,1004,1,0,0,0,0,0,0,0,0,0,192,0,3007.518797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37050-80-6,172.16.0.1,37050,192.168.10.50,80,6,5/7/2017 10:59,12986,2,1,12,0,6,6,6,0,0,0,0,0,924.0720776,231.0180194,6493,9103.292701,12930,56,12986,12986,0,12986,12986,0,0,0,0,0,0,0,0,0,40,32,154.0120129,77.00600647,0,6,4.5,3,9,1,0,0,0,0,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,0,235,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-53754-80-6,192.168.10.50,80,172.16.0.1,53754,6,5/7/2017 10:58,117598316,2,6,0,18,0,0,0,0,6,0,3,3.286335345,0.153063416,0.068028185,1.68E+07,3.78E+07,1.02E+08,4,1.18E+08,1.18E+08,0,1.18E+08,1.18E+08,1.18E+08,2.35E+07,4.42E+07,1.02E+08,4,0,0,0,0,72,172,0.017007046,0.051021139,0,6,2,3,9,0,0,0,0,1,0,0,0,3,2.25,0,3,72,0,0,0,0,0,0,2,0,6,18,235,229,0,32,31964,0,31964,31964,5.88E+07,6.05E+07,1.02E+08,1.60E+07,BENIGN
192.168.10.3-192.168.10.9-53-52573-17,192.168.10.9,52573,192.168.10.3,53,17,5/7/2017 9:10,30825,2,2,76,172,38,38,38,0,86,86,86,0,8045.41768,129.7648013,10275,17752.66901,30774,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,64,64.88240065,64.88240065,38,86,57.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,71.5,38,86,40,0,0,0,0,0,0,2,76,2,172,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-37060-80-6,172.16.0.1,37060,192.168.10.50,80,6,5/7/2017 10:59,7,4,0,0,0,0,0,0,0,0,0,0,0,0,571428.5714,2.333333333,1.527525232,4,1,7,2.333333333,1.527525232,4,1,0,0,0,0,0,0,0,0,0,128,0,571428.5714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37062-80-6,172.16.0.1,37062,192.168.10.50,80,6,5/7/2017 10:59,4,3,0,0,0,0,0,0,0,0,0,0,0,0,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37064-80-6,172.16.0.1,37064,192.168.10.50,80,6,5/7/2017 10:59,8,5,0,6,0,6,0,1.2,2.683281573,0,0,0,0,750000,625000,2,0.816496581,3,1,8,2,0.816496581,3,1,0,0,0,0,0,0,0,0,0,148,0,625000,0,0,6,1,2.449489743,6,0,0,0,0,1,0,0,0,0,1.2,1.2,0,148,0,0,0,0,0,0,5,6,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-37070-80-6,172.16.0.1,37070,192.168.10.50,80,6,5/7/2017 10:59,1996,6,0,6,0,6,0,1,2.449489743,0,0,0,0,3006.012024,3006.012024,399.2,544.3787285,1004,1,1996,399.2,544.3787285,1004,1,0,0,0,0,0,0,0,0,0,180,0,3006.012024,0,0,6,0.857142857,2.267786838,5.142857143,0,0,0,0,1,0,0,0,0,1,1,0,180,0,0,0,0,0,0,6,6,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,DoS Hulk
192.168.10.9-23.15.155.27-16773-80-6,192.168.10.9,16773,23.15.155.27,80,6,5/7/2017 11:01,5830491,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.058145703,0.686048568,1943497,3140144.128,5566213,34,5830491,2915245.5,3749034.192,5566213,264278,0,0,0,0,0,0,0,0,0,72,32,0.514536426,0.171512142,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-23.15.155.27-16771-80-6,192.168.10.9,16771,23.15.155.27,80,6,5/7/2017 11:01,6080779,3,1,12,0,6,0,4,3.464101615,0,0,0,0,1.973431365,0.657810455,2026926.333,3283346.021,5815108,92,6080779,3040389.5,3924044.534,5815108,265671,0,0,0,0,0,0,0,0,0,72,32,0.493357841,0.164452614,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-104.20.51.244-16775-443-6,192.168.10.9,16775,104.20.51.244,443,6,5/7/2017 11:01,5359277,9,8,341,5782,193,0,37.88888889,65.27144177,1460,0,722.75,663.8794533,1142.504857,3.172069665,334954.8125,1263057.582,5067140,1,5359277,669909.625,1778498.977,5067140,3,276875,39553.57143,80115.96421,218355,1,0,0,0,0,204,172,1.679330999,1.492738666,0,1460,340.1666667,554.5668421,307544.3824,0,0,0,1,0,0,0,0,0,360.1764706,37.88888889,722.75,204,0,0,0,0,0,0,9,341,8,5782,8192,30,7,20,292134,0,292134,292134,5067140,0,5067140,5067140,BENIGN
192.168.10.9-63.251.240.12-16865-443-6,192.168.10.9,16865,63.251.240.12,443,6,5/7/2017 11:01,1224190,7,11,1501,6296,1162,0,214.4285714,424.7343708,1460,0,572.3636364,644.4591954,6369.10937,14.70359993,72011.17647,243675.5685,1012447,4,211739,35289.83333,36699.33976,72338,286,1158212,115821.2,316318.8975,1012489,4,0,0,0,0,152,232,5.71806664,8.985533291,0,1460,410.3684211,575.4943972,331193.8012,0,0,0,1,0,0,0,0,1,433.1666667,214.4285714,572.3636364,152,0,0,0,0,0,0,7,1501,11,6296,8192,36,6,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61960-17,192.168.10.3,61960,192.168.10.1,53,17,5/7/2017 10:45,30736,1,1,65,126,65,65,65,0,126,126,126,0,6214.211348,65.0702759,30736,0,30736,30736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.53513795,32.53513795,65,126,85.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,128,65,126,20,0,0,0,0,0,0,1,65,1,126,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-63630-17,192.168.10.9,63630,192.168.10.3,53,17,5/7/2017 9:10,30426,2,2,128,292,64,64,64,0,146,146,146,0,13803.98344,131.4665089,10142,17559.53109,30418,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,65.73325445,65.73325445,64,146,96.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,121,64,146,40,0,0,0,0,0,0,2,128,2,292,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-52769-17,192.168.10.9,52769,192.168.10.3,53,17,5/7/2017 9:41,181,2,2,94,350,47,47,47,0,175,175,175,0,2453038.674,22099.44751,60.33333333,99.3042463,175,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,11049.72376,11049.72376,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47,175,40,0,0,0,0,0,0,2,94,2,350,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-63101-17,192.168.10.9,63101,192.168.10.3,53,17,5/7/2017 9:49,291772,2,2,68,182,34,34,34,0,91,91,91,0,856.8334179,13.70933469,97257.33333,168410.4769,291721,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,80,40,6.854667343,6.854667343,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,80,0,0,0,0,0,0,2,68,2,182,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN
192.168.10.255-192.168.10.16-138-138-17,192.168.10.16,138,192.168.10.255,138,17,5/7/2017 10:49,23,13,0,3029,0,233,233,233,0,0,0,0,0,1.32E+08,565217.3913,1.916666667,1.676486224,7,1,23,1.916666667,1.676486224,7,1,0,0,0,0,0,0,0,0,0,416,0,565217.3913,0,233,233,233,0,0,0,0,0,0,0,0,0,0,0,250.9230769,233,0,416,0,0,0,0,0,0,13,3029,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.255-192.168.10.12-138-138-17,192.168.10.12,138,192.168.10.255,138,17,5/7/2017 10:49,23,13,0,3029,0,233,233,233,0,0,0,0,0,1.32E+08,565217.3913,1.916666667,1.676486224,7,1,23,1.916666667,1.676486224,7,1,0,0,0,0,0,0,0,0,0,416,0,565217.3913,0,233,233,233,0,0,0,0,0,0,0,0,0,0,0,250.9230769,233,0,416,0,0,0,0,0,0,13,3029,0,0,-1,-1,12,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-104.88.89.135-16801-443-6,192.168.10.9,16801,104.88.89.135,443,6,5/7/2017 11:01,5217791,9,7,388,5174,201,0,43.11111111,71.31872903,1460,0,739.1428571,654.3891372,1065.968338,3.066431752,347852.7333,1177949.244,4597317,4,5217791,652223.875,1596770.635,4597317,4,391001,65166.83333,108958.442,261054,48,0,0,0,0,192,152,1.724867861,1.341563892,0,1460,327.1764706,538.0136192,289458.6544,0,0,0,1,0,0,0,0,0,347.625,43.11111111,739.1428571,192,0,0,0,0,0,0,9,388,7,5174,8192,946,8,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-104.88.89.135-16795-443-6,192.168.10.9,16795,104.88.89.135,443,6,5/7/2017 11:01,5464840,8,7,382,5174,201,0,47.75,74.77728838,1460,0,739.1428571,654.3891372,1016.681184,2.74481961,390345.7143,1358163.688,5105448,3,5464840,780691.4286,1908594.376,5105448,3,129242,21540.33333,32989.28186,68617,49,0,0,0,0,172,152,1.463903792,1.280915818,0,1460,347.25,549.0438355,301449.1333,0,0,0,1,0,0,0,0,0,370.4,47.75,739.1428571,172,0,0,0,0,0,0,8,382,7,5174,8192,946,7,20,359389,0,359389,359389,5105448,0,5105448,5105448,BENIGN
192.168.10.9-63.251.240.12-16865-443-6,192.168.10.9,16865,63.251.240.12,443,6,5/7/2017 11:01,195,2,0,12,0,6,6,6,0,0,0,0,0,61538.46154,10256.41026,195,0,195,195,195,195,0,195,195,0,0,0,0,0,0,0,0,0,40,0,10256.41026,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-52.71.70.58-41164-80-6,192.168.10.12,41164,52.71.70.58,80,6,5/7/2017 11:01,5764831,3,1,0,0,0,0,0,0,0,0,0,0,0,0.693862491,1921610.333,3284570.099,5714193,55,5764831,2882415.5,4004738.146,5714193,50638,0,0,0,0,0,0,0,0,0,104,40,0.520396869,0.173465623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-23.206.244.253-40208-80-6,192.168.10.12,40208,23.206.244.253,80,6,5/7/2017 11:01,5460993,3,1,0,0,0,0,0,0,0,0,0,0,0,0.73246752,1820331,3098001.397,5397407,42,5460993,2730496.5,3771580.999,5397407,63586,0,0,0,0,0,0,0,0,0,104,40,0.54935064,0.18311688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-52.44.100.167-33908-80-6,192.168.10.12,33908,52.44.100.167,80,6,5/7/2017 11:01,5396889,3,1,0,0,0,0,0,0,0,0,0,0,0,0.741167736,1798963,3071846.9,5345905,91,5396889,2698444.5,3744074.545,5345905,50984,0,0,0,0,0,0,0,0,0,104,40,0.555875802,0.185291934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0,0,0,0,0,0,0,0,BENIGN
173.241.242.143-192.168.10.12-443-54084-6,192.168.10.12,54084,173.241.242.143,443,6,5/7/2017 11:01,30126765,10,11,1254,3904,869,0,125.4,271.5655026,1460,0,354.9090909,571.7369071,171.209886,0.697054596,1506338.25,3650755.804,1.02E+07,1,2.03E+07,2260081.556,4448469.835,1.02E+07,178,3.01E+07,3009010.8,4825775.393,1.02E+07,3,0,0,0,0,220,232,0.33193076,0.365123836,0,1460,234.4545455,450.7169661,203145.7835,0,0,0,1,0,0,0,0,1,245.6190476,125.4,354.9090909,220,0,0,0,0,0,0,10,1254,11,3904,29200,63,9,20,67043.33333,53746.11883,129104,35990,9975210.667,214061.1564,1.02E+07,9749992,BENIGN
192.168.10.25-192.168.10.50-50876-139-6,192.168.10.25,50876,192.168.10.50,139,6,5/7/2017 11:01,64852,49,30,2488,3188,194,0,50.7755102,65.99850545,440,0,106.2666667,130.7039121,87522.3586,1218.158268,831.4358974,4869.324563,41677,2,64852,1351.083333,7063.056062,48264,2,64413,2221.137931,7926.016567,41877,3,0,0,0,0,1592,976,755.5665207,462.5917474,0,440,70.95,98.52685813,9707.541772,0,0,0,1,0,0,0,0,0,71.84810127,50.7755102,106.2666667,1592,0,0,0,0,0,0,49,2488,30,3188,65535,269,22,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-27771-17,192.168.10.50,27771,192.168.10.3,53,17,5/7/2017 10:49,180,2,2,64,96,32,32,32,0,48,48,48,0,888888.8889,22222.22222,60,96.99484522,172,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,11111.11111,11111.11111,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-192.168.10.50-50876-139-6,192.168.10.25,50876,192.168.10.50,139,6,5/7/2017 11:01,15070,1,1,0,0,0,0,0,0,0,0,0,0,0,132.7140013,15070,0,15070,15070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,66.35700066,66.35700066,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,65535,269,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.45.68.166-16777-443-6,192.168.10.9,16777,52.45.68.166,443,6,5/7/2017 11:01,5872554,8,8,368,5325,193,0,46,72.9637875,1460,0,665.625,693.1915706,969.4248874,2.724538591,391503.6,1430590.623,5560614,4,5872554,838936.2857,2083286.29,5560614,4,261706,37386.57143,56666.14619,152285,48,0,0,0,0,184,172,1.362269295,1.362269295,0,1460,334.8823529,562.1256401,315985.2353,0,0,0,1,0,0,0,0,1,355.8125,46,665.625,184,0,0,0,0,0,0,8,368,8,5325,8192,75,6,20,311936,0,311936,311936,5560614,0,5560614,5560614,BENIGN
192.168.10.9-104.88.89.135-16801-443-6,104.88.89.135,443,192.168.10.9,16801,6,5/7/2017 11:01,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,3.70E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-104.88.89.135-16795-443-6,104.88.89.135,443,192.168.10.9,16795,6,5/7/2017 11:01,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.45.68.166-16777-443-6,52.45.68.166,443,192.168.10.9,16777,6,5/7/2017 11:01,47,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,787234.0426,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,1,0,0,0,40,0,42553.19149,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,75,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-23.15.155.27-16812-80-6,192.168.10.9,16812,23.15.155.27,80,6,5/7/2017 11:01,5711807,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.100911323,0.700303774,1903935.667,3073056.838,5449157,52,5711807,2855903.5,3667414.27,5449157,262650,0,0,0,0,0,0,0,0,0,72,32,0.525227831,0.175075944,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
151.101.1.130-192.168.10.9-443-16809-6,151.101.1.130,443,192.168.10.9,16809,6,5/7/2017 11:01,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-23.15.155.27-16816-80-6,23.15.155.27,80,192.168.10.9,16816,6,5/7/2017 11:01,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,913,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
173.239.42.214-192.168.10.12-80-53442-6,192.168.10.12,53442,173.239.42.214,80,6,5/7/2017 11:01,4227919,10,2,2545,0,509,0,254.5,268.2665548,0,0,0,0,601.9509835,2.838275757,384356.2727,458852.4675,1356683,77,4227919,469768.7778,466955.1799,1356683,198,1122059,1122059,0,1122059,1122059,0,0,0,0,336,80,2.365229797,0.473045959,0,509,195.7692308,257.7421689,66431.02564,0,0,0,1,0,0,0,0,0,212.0833333,254.5,0,336,0,0,0,0,0,0,10,2545,2,0,29200,14480,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-54.187.228.155-47829-443-6,192.168.10.17,47829,54.187.228.155,443,6,5/7/2017 11:00,60545484,15,12,862,3962,541,0,57.46666667,145.6624604,1627,0,330.1666667,609.5676312,79.67563691,0.445945729,2328672.462,4261053.311,1.00E+07,38,6.05E+07,4324677.429,5125279.435,1.01E+07,97,6.05E+07,5496438.909,5213687.396,1.01E+07,214,0,0,0,0,488,392,0.247747627,0.198198102,0,1627,172.2857143,426.4798078,181885.0265,0,0,0,1,0,0,0,0,0,178.6666667,57.46666667,330.1666667,488,0,0,0,0,0,0,15,862,12,3962,29200,114,3,32,134867.3333,123262.1375,386475,84398,9956021.333,144495.6299,1.00E+07,9666260,BENIGN
192.168.10.9-23.15.155.27-16816-80-6,192.168.10.9,16816,23.15.155.27,80,6,5/7/2017 11:01,5466176,4,2,12,0,6,0,3,3.464101615,0,0,0,0,2.195318994,1.097659497,1093235.2,2155475.614,4941933,25,5466176,1822058.667,2701895.715,4941933,256777,256836,256836,0,256836,256836,0,0,0,0,104,64,0.731772998,0.365886499,0,6,1.714285714,2.927700219,8.571428571,0,0,0,1,0,0,0,0,0,2,3,0,104,0,0,0,0,0,0,4,12,2,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
